id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
10565457,12447536,10000,10000,10000, 36 months,15.61,349.65,C,C4,supervisor,10+ years,MORTGAGE,45000,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10565457,  Borrower added on 02/11/14 > To pay off some of the credit cards that I have and two loans<br>,credit_card,Credit card refinancing,278xx,NC,24.53,0,20061201T000000,3,,,17,0,6129,38.3,22,f,0,0,2097.9,2097.9,1360.99,736.91,0,0,0,20140801T000000,349.65,,20150101T000000,0,,1,0,Charged Off,1,1,11,4,0.8,1,1,1,0,9.324,20170201T000000,1,1,1
11727335,13699527,14525,14525,14525, 60 months,18.25,370.82,D,D3,Parks Manager,10+ years,RENT,47995,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11727335,"  Borrower added on 02/11/14 > Full debt consolidation in one payment.  My rent is $0 per month, as my work place provides my home.<br><br> Borrower added on 02/11/14 > Complete debt consolidation for one payment.  Rent payment is $0, due to my place of work providing my housing.<br>",debt_consolidation,Debt consolidation,488xx,MI,26.28,0,20021201T000000,2,,118,6,1,10510,78.4,15,w,0,0,16428,16428,14525,1903.05,0,0,0,20141101T000000,13461.5,,20150201T000000,0,,1,0,Fully Paid,1,0,11,3,0.6,1,0,1,0,9.27147,20190201T000000,1,0,1
11657374,13629557,5600,5600,5600, 36 months,10.99,183.32,B,B2,Director-Talent Development,10+ years,MORTGAGE,201120,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11657374,,car,Car financing,347xx,FL,10.53,0,19890801T000000,4,,,10,0,116825,61.4,28,w,0,0,733.28,733.28,535.43,197.85,0,0,0,20140601T000000,183.32,,20141101T000000,0,,1,0,Charged Off,1,1,11,5,0.4,1,1,1,0,1.09379,20170201T000000,1,1,1
11675700,13647850,5000,5000,5000, 36 months,16.99,178.24,D,D1,Group Life Coordinator,8 years,RENT,48000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11675700,,other,Other,975xx,OR,14.25,0,19970801T000000,3,,70,14,1,4698,36.7,22,f,0,0,5716.04,5716.04,5000,716.04,0,0,0,20150101T000000,3933.64,,20150101T000000,0,,1,0,Fully Paid,1,0,9,3,0.2,1,0,1,0,4.456,20170201T000000,1,0,1
11637431,13609621,10000,10000,10000, 60 months,14.47,235.13,C,C2,Product Manager Golf Cars,< 1 year,MORTGAGE,92000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11637431,,debt_consolidation,Debt consolidation,308xx,GA,14.09,0,20000301T000000,2,,,8,0,19517,57.2,22,w,0,0,10814.5,10814.5,10000,814.49,0,0,0,20140901T000000,9403.71,,20140901T000000,0,,1,0,Fully Paid,1,0,1,4,0.4,1,1,1,1,3.06691,20190201T000000,1,1,1
11657414,13629597,10800,10800,10800, 60 months,14.98,256.82,C,C3,Office Manager,2 years,OWN,48500,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11657414,,debt_consolidation,Debt consolidation,800xx,CO,33.75,0,20020101T000000,0,,,11,0,8852,62.8,30,f,0,0,11956.9,11956.9,10800,1156.93,0,0,0,20141201T000000,9902.37,,20141101T000000,0,,1,0,Fully Paid,1,0,3,4,0.6,1,1,1,0,6.35431,20190201T000000,1,1,1
11727429,13699622,9600,9600,9600, 36 months,7.62,299.15,A,A3,Manager,1 year,RENT,45000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11727429,,debt_consolidation,Debt consolidation,280xx,NC,18.51,0,20040801T000000,1,,,23,0,7418,28.6,40,w,0,0,9660.96,9660.96,9600,60.96,0,0,0,20140301T000000,9660.96,,20150201T000000,0,,1,0,Fully Paid,1,0,2,6,0.6,1,1,1,0,7.97733,20170201T000000,1,1,1
11697306,13669471,5075,5075,5075, 36 months,24.5,200.45,F,F3,night auditor,< 1 year,OWN,17000,Not Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11697306,,debt_consolidation,Debt consolidation,321xx,FL,11.37,0,19991201T000000,2,,,5,0,3485,7.2,5,w,0,0,801.8,801.8,399.37,402.43,0,0,0,20140701T000000,200.45,,20141101T000000,0,,1,0,Charged Off,1,1,1,1,0.6,1,1,1,1,14.1494,20170201T000000,1,1,1
11505341,13477499,30000,30000,29975, 60 months,16.24,733.38,C,C5,office manager,10+ years,MORTGAGE,67392,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11505341,,credit_card,Credit card refinancing,468xx,IN,22.83,0,19750201T000000,1,,91,6,1,20107,74,21,f,0,0,4400.28,4396.61,2031.95,2368.33,0,0,0,20140801T000000,733.38,,20141201T000000,0,,1,0,Charged Off,1,1,11,4,1,1,0,1,0,13.0588,20190201T000000,1,0,1
11646847,13618999,28100,28100,28100, 36 months,16.24,991.25,C,C5,Office Manager,10+ years,MORTGAGE,67000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11646847,"  Borrower added on 02/11/14 > Loan will be used to consolidate several credit card account payments into one manageable payment. Closed all but one of the accts.  With the slowing housing market, money was very tight. Credit history shows we do not walk away, have always paid our debts.  Loan will make things easier.  Thank you.<br>",debt_consolidation,Debt consolidation,371xx,TN,23.97,2,19751001T000000,0,1,,3,0,5747,65.3,18,f,0,0,30904.4,30904.4,28100,2804.41,0,0,0,20141001T000000,23965.7,,20141001T000000,0,2,1,0,Fully Paid,1,0,11,4,1,0,1,1,0,17.7537,20170201T000000,0,1,0
11647416,13619589,30000,30000,30000, 60 months,15.61,723.34,C,C4,Analyst,< 1 year,MORTGAGE,88000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11647416,,credit_card,Credit card refinancing,300xx,GA,9.38,0,19980901T000000,3,,21,18,1,16952,37.7,30,f,0,0,32932.4,32932.4,30000,2932.43,0,0,0,20141001T000000,22869,,20141001T000000,0,,1,0,Fully Paid,1,0,1,4,0.8,1,0,1,1,9.86373,20190201T000000,1,0,1
11246300,13158469,10050,10050,10050, 60 months,22.4,279.87,E,E3,service tech,2 years,MORTGAGE,28000,Source Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11246300,,debt_consolidation,Debt consolidation,270xx,NC,28.42,4,19950901T000000,1,5,,14,0,6839,16.1,36,f,0,0,1694.35,1694.35,578.25,1100.97,15.13,0,0,20141201T000000,0.13,,20150101T000000,0,,1,0,Charged Off,1,1,3,2,0.6,0,1,1,0,11.9944,20190201T000000,0,1,1
11627369,13599554,4200,4200,4200, 36 months,14.98,145.56,C,C3,,n/a,RENT,27000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11627369,,other,Other,352xx,AL,3.11,0,20080301T000000,1,,,7,0,1007,4.2,8,w,0,0,4402.69,4402.69,4200,202.69,0,0,0,20140601T000000,3966.01,,20140601T000000,0,,1,0,Fully Paid,1,0,0,4,0.6,1,1,1,1,6.46933,20170201T000000,1,1,1
11657327,13629509,12575,12575,12575, 36 months,7.9,393.48,A,A4,,n/a,MORTGAGE,88000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11657327,"  Borrower added on 02/11/14 > I have been at my current job, which I love, for nearly 6 years. I am planning to use these funds to consolidate my current credit card debt so that I am able to pay them off completely each month. I am looking very forward to getting my financial feet securely under me.<br>",debt_consolidation,Debt consolidation,802xx,CO,25.96,0,19960101T000000,0,,,12,0,23212,38.6,27,f,0,0,12893.8,12893.8,12575,318.82,0,0,0,20140601T000000,11713.4,,20140701T000000,0,,1,0,Fully Paid,1,0,0,6,0.8,1,1,1,1,5.36564,20170201T000000,1,1,1
11715670,13687829,12000,12000,12000, 36 months,19.22,441.21,D,D4,Project mgr,2 years,MORTGAGE,55000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11715670,,debt_consolidation,Debt consolidation,302xx,GA,33.52,0,19881001T000000,2,,72,14,1,13258,86.1,34,f,0,0,13425.4,13425.4,12000,1425.37,0,0,0,20141201T000000,195.69,,20141201T000000,0,,1,0,Fully Paid,1,0,3,3,0.8,1,0,1,0,9.6264,20170201T000000,1,0,1
11727430,13699623,12800,12800,12800, 36 months,11.99,425.09,B,B3,general manager,3 years,MORTGAGE,57600,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11727430,"  Borrower added on 02/11/14 > New furnace, central air, fence and gate around pool and fix pool deck and back porch!<br>",home_improvement,Home improvement,137xx,NY,9.04,0,19961001T000000,0,73,,8,0,2618,38.5,17,f,0,0,13941.7,13941.7,12800,1141.69,0,0,0,20141201T000000,10115.9,,20141201T000000,0,73,1,0,Fully Paid,1,0,4,5,0.6,1,1,1,0,8.85604,20170201T000000,0,1,0
11717361,13689539,10000,10000,10000, 36 months,7.9,312.91,A,A4,Assistant Research Scientist,3 years,MORTGAGE,51000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11717361,  Borrower added on 02/11/14 > Consolidate a couple smaller balances into 1 with a lower rate to pay it off faster.<br>,debt_consolidation,Debt consolidation,477xx,IN,29.74,0,19971001T000000,1,,,8,0,12940,52,37,w,0,0,10065.8,10065.8,10000,65.84,0,0,0,20140301T000000,10065.8,,20141201T000000,0,,1,0,Fully Paid,1,0,4,6,0.8,1,1,1,0,7.36259,20170201T000000,1,1,1
11707446,13679621,16000,16000,16000, 36 months,7.9,500.65,A,A4,aircraft mechanic,5 years,MORTGAGE,100000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11707446,"  Borrower added on 02/11/14 > new fence, new window coverings and new back door<br>",home_improvement,Home improvement,796xx,TX,11.96,0,20000301T000000,1,,,7,0,2516,13.8,36,w,0,0,16500.5,16500.5,16000,500.47,0,0,0,20140701T000000,14497.9,,20140701T000000,0,,1,0,Fully Paid,1,0,6,6,0.8,1,1,1,0,6.0078,20170201T000000,1,1,1
11687298,13659456,35000,35000,35000, 36 months,14.47,1204.23,C,C2,Relationship officer,4 years,RENT,100000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11687298,,debt_consolidation,Debt consolidation,331xx,FL,18.05,1,19901201T000000,0,21,,13,0,27376,68.1,32,f,0,0,38449.1,38449.1,35000,3449.1,0,0,0,20141101T000000,28815.3,,20141101T000000,0,21,1,0,Fully Paid,1,0,5,4,0.4,0,1,1,0,14.4508,20170201T000000,0,1,0
11687382,13659537,6850,6850,6850, 36 months,24.5,270.55,F,F3,Lab Tech,6 years,MORTGAGE,40000,Not Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11687382,  Borrower added on 02/11/14 > to add a room onto my home<br>,home_improvement,Home improvement,361xx,AL,17.43,1,19940901T000000,1,19,,8,0,3600,65.5,19,f,0,0,2434.95,2434.95,1277.04,1157.91,0,0,0,20141101T000000,270.55,,20150201T000000,0,19,1,0,Charged Off,1,1,7,1,0.6,0,1,1,0,8.1165,20170201T000000,0,1,0
11727326,13699518,6400,6400,6400, 36 months,18.25,232.18,D,D3,Meteorology Program Manager,9 years,RENT,42408,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11727326,  Borrower added on 02/11/14 > I have 3 credit cards in which I would like to pay off as I am near the max for each and a never ending cycle of a few minimum payments and a few large ones.  I just paid off 3 other credit cards with my tax return and this would finish the majority of my debt to increase my credit score.<br>,debt_consolidation,Debt consolidation,361xx,AL,22.55,1,20010901T000000,0,9,,12,0,12019,66,25,f,0,0,7277.2,7277.2,6400,877.2,0,0,0,20141201T000000,5187.58,,20150201T000000,0,36,1,0,Fully Paid,1,0,10,3,0.6,0,1,1,0,6.56989,20170201T000000,0,1,0
11686094,13658249,11200,11200,11200, 60 months,20.5,299.86,E,E1,Analyst,1 year,MORTGAGE,75000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11686094,,small_business,Debt consolidation,981xx,WA,14.46,0,20020301T000000,2,32,,11,0,16968,27.7,19,f,0,0,12676.9,12676.9,11200,1476.94,0,0,0,20141001T000000,10577.9,,20150201T000000,0,,1,0,Fully Paid,1,0,2,2,0.2,1,1,1,0,4.79776,20190201T000000,0,1,1
11065077,12977229,13250,13250,13250, 36 months,16.24,467.41,C,C5,LEAD of Satellites Projects,5 years,MORTGAGE,41509,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11065077,,debt_consolidation,Debt consolidation,800xx,CO,17.64,0,20060701T000000,0,,,10,0,10958,50,13,f,0,0,14572.4,14572.4,13250,1322.36,0,0,0,20141001T000000,11300.5,,20150101T000000,0,,1,0,Fully Paid,1,0,6,4,1,1,1,1,0,13.5125,20170201T000000,1,1,1
11637396,13609587,28000,28000,28000, 60 months,14.98,665.83,C,C3,Project Manager,3 years,MORTGAGE,92000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11637396,,debt_consolidation,Debt consolidation,275xx,NC,23.77,0,19990201T000000,0,,,10,0,22128,57.9,33,w,0,0,31311.6,31311.6,28000,3311.61,0,0,0,20141201T000000,25319.1,,20150101T000000,0,,1,0,Fully Paid,1,0,4,4,0.6,1,1,1,0,8.68474,20190201T000000,1,1,1
11666535,13638693,35000,35000,35000, 60 months,23.7,1000.8,F,F1,Pacemaker RN,5 years,MORTGAGE,137000,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11666535,,debt_consolidation,Debt consolidation,919xx,CA,13.98,0,19750401T000000,0,44,,10,0,50914,79.4,30,w,0,0,7005.6,7005.6,2299.55,4706.05,0,0,0,20140901T000000,1000.8,,20150201T000000,0,44,1,0,Charged Off,1,1,6,1,0.2,1,1,1,0,8.76613,20190201T000000,0,1,0
6308228,7839762,12800,12800,12800, 36 months,12.85,430.36,B,B4,Maintenance Department Manager,2 years,RENT,112000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6308228,  Borrower added on 02/11/14 > this is to combine 3 credit card payments into 1 payment at a slightly lower interest rate.  The loan should be paid off well in advance of the 3 year term requested.  It is simply to consolidate payments<br>,credit_card,Credit card refinancing,851xx,AZ,15.4,0,19981201T000000,1,30,,16,0,14108,37.4,38,f,0,0,12964.9,12964.9,12800,164.9,0,0,0,20140501T000000,1104.18,,20140601T000000,0,44,1,0,Fully Paid,1,0,3,5,0.8,1,1,1,0,4.611,20170201T000000,0,1,0
11627151,13599331,3975,3975,3975, 36 months,23.4,154.71,E,E5,Dealer,2 years,RENT,37000,Not Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11627151,,other,Other,958xx,CA,10.09,0,20080701T000000,0,,,5,0,3734,53.3,5,f,0,0,864.52,864.52,155.9,153.52,0,555.1,5.551,20140401T000000,154.71,,20140901T000000,0,,1,0,Charged Off,1,1,3,2,1,1,1,1,0,5.01762,20170201T000000,1,1,1
11656141,13628295,6100,6100,6100, 36 months,16.99,217.46,D,D1,Vice President,< 1 year,RENT,60000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11656141,,car,Car financing,598xx,MT,11.82,0,20060401T000000,0,38,,4,0,2143,49.8,10,w,0,0,6580.62,6580.62,6100,480.62,0,0,0,20140801T000000,5280.62,,20150101T000000,0,38,1,0,Fully Paid,1,0,1,3,0.2,1,1,1,1,4.3492,20170201T000000,0,1,0
11637346,13609539,17000,17000,17000, 60 months,12.85,385.5,B,B4,Food Director,< 1 year,RENT,50000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11637346,"  Borrower added on 02/11/14 > I have successfully paid off three loans in full through Lending Club. With lo late payments at all. I am consolidating my debt for 2014 to pay off our debt faster. My monthly payments are as follows; no car payments, GA Power $160, Verizon $160, DirectTv $130, Car Insurance $74, Rent $850.<br>",debt_consolidation,Debt consolidation,306xx,GA,3.79,0,19990701T000000,0,,,3,0,506,9.7,31,f,0,0,17182,17182,17000,182.05,0,0,0,20140301T000000,17182,,20140301T000000,0,,1,0,Fully Paid,1,0,1,5,0.8,1,1,1,1,9.252,20190201T000000,1,1,1
11677210,13649383,25000,25000,25000, 36 months,12.85,840.55,B,B4,Manager,6 years,MORTGAGE,64000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11677210,,credit_card,Credit card refinancing,606xx,IL,26.36,0,19980701T000000,0,,,32,0,37679,54.4,61,f,0,0,27388.3,27388.3,25000,2388.33,0,0,0,20141201T000000,19738.3,,20150201T000000,0,,1,0,Fully Paid,1,0,7,5,0.8,1,1,1,0,15.7603,20170201T000000,1,1,1
11717228,13689403,7200,7200,7200, 36 months,9.67,231.21,B,B1,Staff Attorney,3 years,RENT,112000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11717228,,credit_card,Credit card refinancing,200xx,DC,12.27,1,19990301T000000,1,23,,19,0,16716,64.3,47,f,0,0,7670.98,7670.98,7200,470.98,0,0,0,20141101T000000,5821.3,,20150201T000000,0,23,1,0,Fully Paid,1,0,4,5,0.2,0,1,1,0,2.47725,20170201T000000,0,1,0
11697198,13669366,3000,3000,3000, 36 months,18.25,108.84,D,D3,Purchasing,5 years,MORTGAGE,95000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11697198,,medical,Medical expenses,951xx,CA,11.27,1,19970601T000000,0,10,,7,0,21443,85.1,13,f,0,0,3090.29,3090.29,3000,90.29,0,0,0,20140401T000000,2981.45,,20150201T000000,0,,1,0,Fully Paid,1,0,6,3,0.6,0,1,1,0,1.37482,20170201T000000,0,1,1
11726599,13698775,8000,8000,8000, 36 months,8.9,254.03,A,A5,TECHNICIAN,< 1 year,RENT,55000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11726599,"  Borrower added on 02/11/14 > This loan is for paying off credit cards due to the interest rate is lower as opposed to the credit card interest rate.  Plus, this is not revolving interest where as credit cards are.<br>",credit_card,Credit card refinancing,078xx,NJ,12.5,0,19980701T000000,0,36,,6,0,5357,50.5,33,f,0,0,8334.12,8334.12,8000,334.12,0,0,0,20140801T000000,7063.97,,20141101T000000,0,36,1,0,Fully Paid,1,0,1,6,1,1,1,1,1,5.54247,20170201T000000,0,1,0
11667367,13639540,15250,15250,15250, 36 months,16.99,543.63,D,D1,Mailhandler,10+ years,MORTGAGE,85000,Not Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11667367,,debt_consolidation,Debt consolidation,604xx,IL,9.26,2,20011001T000000,0,19,,15,0,7047,85.9,31,w,0,0,16282.5,16282.5,15250,1032.52,0,0,0,20140701T000000,14108,,20140701T000000,0,29,1,0,Fully Paid,1,0,11,3,0.2,0,1,1,0,7.67478,20170201T000000,0,1,0
11236261,13148439,10850,10850,10850, 36 months,18.25,393.62,D,D3,Steel Buyer,1 year,MORTGAGE,52000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11236261,,small_business,Business,760xx,TX,33.05,0,20070201T000000,0,,,12,0,10295,30.4,19,f,0,0,12069.7,12069.7,10850,1219.72,0,0,0,20141001T000000,9314.38,,20141001T000000,0,,1,0,Fully Paid,1,0,2,3,0.6,1,1,1,0,9.08354,20170201T000000,1,1,1
11687260,13659417,15000,15000,15000, 36 months,11.99,498.15,B,B3,Correctional Officer,10+ years,MORTGAGE,50000,Not Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11687260,,credit_card,Credit card refinancing,571xx,SD,20.61,0,20000301T000000,2,55,,17,0,17159,45.4,53,w,0,0,2988.9,2988.9,2142.55,846.35,0,0,0,20140801T000000,498.15,,20150101T000000,0,,1,0,Charged Off,1,1,11,5,0.6,1,1,1,0,11.9556,20170201T000000,0,1,1
11697231,8006850,27900,27900,27900, 60 months,21.48,762.35,E,E2,Engineer,7 years,RENT,76000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11697231,,debt_consolidation,Debt consolidation,150xx,PA,32.83,0,20020501T000000,3,,,14,0,18066,61.2,42,f,0,0,29869.1,29869.1,27900,1969.07,0,0,0,20140601T000000,27582,,20140701T000000,0,,1,0,Fully Paid,1,0,8,2,0.4,1,1,1,0,12.0371,20190201T000000,1,1,1
11677279,13649449,16000,16000,16000, 60 months,19.97,423.64,D,D5,Work Center Supervisor,4 years,MORTGAGE,58000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11677279,,debt_consolidation,Debt consolidation,234xx,VA,26.07,0,20070501T000000,0,,,13,0,22936,78.5,20,w,0,0,18054.3,18054.3,16000,2054.32,0,0,0,20141001T000000,15088.8,,20141001T000000,0,,1,0,Fully Paid,1,0,5,3,1,1,1,1,0,8.76497,20190201T000000,1,1,1
11627185,13599365,18000,18000,18000, 60 months,19.97,476.59,D,D5,Accountant,2 years,MORTGAGE,60000,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11627185,,debt_consolidation,Debt consolidation,730xx,OK,10.24,0,20020801T000000,1,,26,30,2,6582,27.1,39,f,0,0,20585.7,20585.7,18000,2585.66,0,0,0,20141101T000000,16772.9,,20141101T000000,0,,1,0,Fully Paid,1,0,3,3,1,1,0,1,0,9.5318,20190201T000000,1,0,1
11627161,13599341,33575,33575,33575, 60 months,19.22,875.03,D,D4,sales,< 1 year,MORTGAGE,70000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11627161,,small_business,Business,280xx,NC,1.06,0,19950301T000000,0,,,7,0,9672,35.4,19,f,0,0,38212.9,38212.9,33575,4637.93,0,0,0,20141101T000000,31212.7,,20141101T000000,0,,1,0,Fully Paid,1,0,1,3,0.8,1,1,1,1,15.0005,20190201T000000,1,1,1
11707288,13679461,14175,14175,14175, 60 months,25.57,420.81,F,F5,Loan Coordinator,2 years,MORTGAGE,46800,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11707288,,debt_consolidation,Debt consolidation,974xx,OR,20.69,0,19980501T000000,1,,,16,0,11593,62,31,f,0,0,16517.4,16517.4,14175,2342.4,0,0,0,20141001T000000,13571.7,,20141001T000000,0,,1,0,Fully Paid,1,0,3,1,1,1,1,1,0,10.79,20190201T000000,1,1,1
